creative_id,campaign_id,advertiser_id,advertiser_name,app_name,vertical,objective,format,language,asset_file,overall_ctr,overall_cvr,overall_ipm,overall_roas,total_impressions,total_clicks,total_conversions,total_spend_usd,total_revenue_usd,overall_ctr_pct_contextual,overall_cvr_pct_contextual,overall_ipm_pct_contextual,overall_roas_pct_contextual,overall_ctr_pct_global,overall_cvr_pct_global,overall_ipm_pct_global,overall_roas_pct_global,performance_score_contextual,performance_score_global,performance_score_final,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,readability_score_pct_contextual,brand_visibility_score_pct_contextual,clutter_score_pct_contextual,novelty_score_pct_contextual,motion_score_pct_contextual,readability_score_pct_global,brand_visibility_score_pct_global,clutter_score_pct_global,novelty_score_pct_global,motion_score_pct_global,creative_quality_score_contextual,creative_quality_score_global,creative_quality_score_final,total_impressions_confidence_score,total_clicks_confidence_score,total_conversions_confidence_score,total_days_active_confidence_score,confidence_score_final,ctr_decay_pct,cvr_decay_pct,ctr_decay_health_score,cvr_decay_health_score,health_score_final,creative_status,fatigue_day,total_days_active,first_7d_ctr,last_7d_ctr,first_7d_cvr,last_7d_cvr,peak_rolling_ctr_5,width,height,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score,primary_theme,target_age_segment,target_os,countries,start_date,end_date,daily_budget_usd,kpi_goal,hq_region,overall_ctr_context_level,overall_cvr_context_level,overall_ipm_context_level,overall_roas_context_level,brand_visibility_score_context_level,readability_score_context_level,clutter_score_context_level,novelty_score_context_level,motion_score_context_level
500258,20043,1007,ThreadMark,ThreadMark Store,ecommerce,purchase,interstitial,fr,assets/creative_500258.png,0.0062540851020765,0.052836261231058,0.330442474214584,1.8822311411936503,3577022,22371,1182,24282.82,45705.88,0.6666666666666666,0.09803921568627451,0.45098039215686275,0.19607843137254902,0.7407407407407407,0.08796296296296297,0.31574074074074077,0.3425925925925926,0.3549019607843137,0.3491666666666667,0.3537549019607843,0.768,0.398,0.5,0.78,0.507,0.2549019607843137,0.0392156862745098,0.8235294117647058,0.9019607843137255,0.5490196078431373,0.3296296296296296,0.10138888888888889,0.8555555555555555,0.7856481481481481,0.475,0.23921568627450984,0.25631944444444443,0.24263643790849676,0.9356750984742592,0.9383212210267085,0.811756261954806,0.9874721598028594,0.9079467730489383,-0.8340337821703309,-0.1671139738772589,0.16596621782966914,0.8328860261227411,0.46608013156155154,stable,,56,0.0119351281131807,0.0019808280722571,0.0551020408163265,0.0458937198067632,0.0120821772513815,360,640,2026-01-20,celebrity,free shipping,Get offer,Limited stock,Free shipping over $25,purple,playful,8,0.588,87,2,3,0,1,0,0,160868,738995,8820,486,418007,828,38,0.466358024691358,product-focus,35-44,Both,US|FR|BR,2026-01-20,2026-03-17,2290,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500259,20043,1007,ThreadMark,ThreadMark Store,ecommerce,purchase,native,en,assets/creative_500259.png,0.0056654963293967,0.0655213331269669,0.3712108723280125,2.5867450674257624,3421236,19383,1270,18625.67,48179.86,0.85,0.7333333333333333,0.85,0.6,0.6324074074074074,0.2861111111111111,0.4222222222222222,0.5740740740740741,0.7708333333333334,0.4606018518518519,0.708787037037037,0.798,0.717,0.598,0.637,0.292,0.30833333333333335,0.65,0.9666666666666667,0.6083333333333333,0.16666666666666666,0.42407407407407405,0.725925925925926,0.9527777777777777,0.5708333333333333,0.15833333333333333,0.38208333333333333,0.43689814814814815,0.39304629629629634,0.9329140454986677,0.9248901482635935,0.819987666091215,0.918633021362586,0.9019624251312319,-0.7926596172539033,-0.1998198218876238,0.20734038274609667,0.8001801781123762,0.4741182906609225,stable,,42,0.0102916214014122,0.0021338687204467,0.0738908131288141,0.0591259640102827,0.0107339439129299,320,320,2026-02-03,discount,before/after,Shop now,Limited stock,Only this weekend,red,excited,0,0.532,88,3,4,1,0,0,1,97460,589120,6063,448,546894,1167,69,0.5429012345679013,product-focus,35-44,Both,US|FR|BR,2026-01-20,2026-03-17,2290,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500260,20043,1007,ThreadMark,ThreadMark Store,ecommerce,purchase,native,en,assets/creative_500260.png,0.0053584998929715,0.0550393812196387,0.2949285183746532,2.1035621637538973,3956891,21203,1167,21394.3,45004.24,0.7,0.1,0.45,0.18333333333333332,0.562037037037037,0.13333333333333333,0.20925925925925926,0.4287037037037037,0.3591666666666667,0.30472222222222217,0.3482777777777778,0.634,0.824,0.145,0.522,0.267,0.05,0.8833333333333333,0.1,0.4,0.11666666666666667,0.059722222222222225,0.8851851851851852,0.11666666666666667,0.3680555555555556,0.13287037037037036,0.5925,0.5890277777777777,0.5918055555555556,0.941933252002442,0.9332977306071109,0.8102923192720449,0.969701463375947,0.9082525490396852,-0.7745958605428407,-0.0584298590695259,0.2254041394571593,0.9415701409304741,0.547678840120151,stable,,52,0.0096743355429345,0.0021806352778749,0.0598730485503516,0.0563746747614917,0.0099384493760234,320,320,2026-01-24,ugc,limited offer,Shop now,New collection drop,Free shipping over $25,white,playful,0,0.211,32,1,3,0,0,0,0,106574,602522,5829,349,528745,1153,65,0.3999999999999999,product-focus,35-44,Both,US|FR|BR,2026-01-20,2026-03-17,2290,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500261,20043,1007,ThreadMark,ThreadMark Store,ecommerce,purchase,rewarded_video,en,assets/creative_500261.png,0.0063877417707447,0.0686038422432707,0.4382236287309256,2.0133340356372607,2925447,18687,1282,24300.97,48925.97,0.47058823529411764,0.4117647058823529,0.47058823529411764,0.4117647058823529,0.7648148148148148,0.31203703703703706,0.5685185185185185,0.40185185185185185,0.4441176470588235,0.5103240740740741,0.45735893246187365,0.806,0.814,0.483,0.499,0.401,0.20588235294117646,0.8235294117647058,1.0,0.4117647058823529,0.47058823529411764,0.4537037037037037,0.875,0.8291666666666667,0.32916666666666666,0.30277777777777776,0.40441176470588236,0.5104398148148147,0.42561737472766886,0.9232067034273064,0.9214643798890948,0.8210657265051573,0.9874721598028594,0.9004491511309939,-0.8379121649682929,0.0207927040749607,0.1620878350317071,1.0,0.539148309267439,stable,,56,0.011821013593843,0.0019160425013063,0.0739628820960698,0.0755007704160246,0.01215032030742,360,640,2026-01-20,ugc,free shipping,Learn more,Up to 40% off,Free shipping over $25,orange,adventurous,15,0.587,58,2,1,1,0,0,1,149521,619913,7328,542,338719,649,49,0.5783950617283952,product-focus,35-44,Both,US|FR|BR,2026-01-20,2026-03-17,2290,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500262,20043,1007,ThreadMark,ThreadMark Store,ecommerce,purchase,interstitial,en,assets/creative_500262.png,0.0058975725976728,0.0640960163432073,0.3780109096056939,2.1403006073840323,3320010,19580,1255,22531.05,48223.22,0.5882352941176471,0.7843137254901961,0.6470588235294118,0.4117647058823529,0.6787037037037037,0.26851851851851855,0.4388888888888889,0.44351851851851853,0.6225490196078431,0.4451851851851852,0.5870762527233115,0.821,0.603,0.458,0.54,0.784,0.46078431372549017,0.47058823529411764,0.7058823529411765,0.3137254901960784,0.9607843137254902,0.5009259259259259,0.4912037037037037,0.7805555555555556,0.4013888888888889,0.7986111111111112,0.4328431372549019,0.4320833333333333,0.4326911764705882,0.9310517480411705,0.925837478297958,0.818625686285845,0.969701463375947,0.9035741509332749,-0.8433552553924706,-0.0001525524515799,0.15664474460752942,0.9998474475484201,0.5360859609309303,stable,,52,0.0120091157277415,0.0018811648661343,0.0649287564766839,0.0649188514357053,0.0123817927496715,360,640,2026-01-24,product-focus,limited offer,Claim reward,New collection drop,Free shipping over $25,red,excited,12,0.578,68,3,4,1,1,0,1,88205,514276,6176,401,425800,801,52,0.5203703703703704,product-focus,35-44,Both,US|FR|BR,2026-01-20,2026-03-17,2290,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500263,20043,1007,ThreadMark,ThreadMark Store,ecommerce,purchase,interstitial,fr,assets/creative_500263.png,0.0044539587212788,0.0596514304505097,0.2656850088918064,1.505380296576912,3413817,15205,907,22933.68,34523.91,0.0784313725490196,0.39215686274509803,0.11764705882352941,0.0392156862745098,0.3314814814814815,0.20833333333333334,0.13055555555555556,0.1648148148148148,0.1627450980392157,0.19703703703703707,0.16960348583878,0.99,0.852,0.304,0.05,0.163,0.9901960784313726,0.8823529411764706,0.29411764705882354,0.0196078431372549,0.0196078431372549,0.9699074074074074,0.9083333333333333,0.4148148148148148,0.0023148148148148147,0.05092592592592592,0.7357843137254902,0.7094675925925926,0.7305209694989108,0.9327794383382939,0.9021470603116517,0.7814046962434965,0.97874839900079,0.8895761063410588,-0.820756223599584,-0.1199566757454736,0.179243776400416,0.8800433242545264,0.4946035729347657,underperformer,,54,0.0098008075824899,0.0017567337628593,0.0639544906050681,0.056282722513089,0.0099915459952242,360,640,2026-01-22,discount,free shipping,Start now,Up to 40% off,Free shipping over $25,black,urgent,5,0.748,50,1,3,1,0,0,0,137899,591890,5801,371,434898,764,43,0.2089506172839506,product-focus,35-44,Both,US|FR|BR,2026-01-20,2026-03-17,2290,ROAS,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500264,20044,1008,CoinBridge,CoinBridge Pay,fintech,signup,banner,en,assets/creative_500264.png,0.0042805866309304,0.0937757625721352,0.4014152755715867,6.372480171667206,2266979,9704,910,14017.82,89328.28,0.9122807017543859,0.7543859649122807,0.9122807017543859,0.7017543859649122,0.2851851851851852,0.5981481481481481,0.49166666666666664,0.8092592592592592,0.8307017543859649,0.5405092592592593,0.7726632553606239,0.765,0.737,0.249,0.338,0.308,0.07017543859649122,0.5614035087719298,0.5614035087719298,0.3508771929824561,0.5087719298245614,0.32175925925925924,0.7671296296296296,0.28935185185185186,0.11203703703703703,0.17546296296296296,0.3842105263157895,0.546574074074074,0.41668323586744643,0.9073951967413445,0.8600773353394136,0.7817831113798884,0.9351048350486648,0.8655481919658639,-0.6988975090381058,-0.0569274475524476,0.30110249096189423,0.9430725524475524,0.5899890186304404,stable,,45,0.0068212209440171,0.002053886617645,0.0994091067083767,0.09375,0.0071751328268533,320,480,2026-01-31,trust,security,Watch now,Track every euro,"Fast signup, instant card",black,calm,0,0.457,39,0,1,0,0,0,0,79219,421772,2877,286,358345,736,69,0.5287037037037038,feature-focus,18-24,Android,FR|UK,2026-01-17,2026-03-26,1639,IPM,North America,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500265,20044,1008,CoinBridge,CoinBridge Pay,fintech,signup,interstitial,en,assets/creative_500265.png,0.0055595864320696,0.0969894705620643,0.5392213445904721,6.152379971102259,2425720,13486,1308,20769.79,127783.64,0.9,0.3,0.82,0.56,0.6083333333333333,0.649074074074074,0.7166666666666667,0.7925925925925926,0.654,0.693287037037037,0.6618574074074074,0.923,0.458,0.221,0.568,0.329,0.6,0.04,0.55,0.8,0.66,0.8453703703703703,0.19398148148148148,0.22777777777777777,0.4444444444444444,0.1986111111111111,0.38949999999999996,0.5266666666666666,0.4169333333333333,0.9115917872741564,0.8909080936933467,0.8233673403833073,0.9917199075064455,0.8883711581678561,-0.7730141227713335,-0.0576776859504133,0.22698587722866648,0.9423223140495867,0.5488872737980806,stable,,57,0.0090141630296144,0.0020460877027592,0.0898957209636821,0.0847107438016528,0.009331236007593,360,640,2026-01-19,testimonial,earn more,Install now,Track every euro,Built for peace of mind,black,calm,0,0.376,29,0,2,0,0,0,0,116142,617029,5562,500,236549,484,41,0.7058641975308642,feature-focus,18-24,Android,FR|UK,2026-01-17,2026-03-26,1639,IPM,North America,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500266,20044,1008,CoinBridge,CoinBridge Pay,fintech,signup,interstitial,en,assets/creative_500266.png,0.0049737941816068,0.0930851063829787,0.4629861605219116,5.358474869434784,2494675,12408,1155,21420.33,114780.3,0.72,0.16,0.62,0.32,0.462037037037037,0.5861111111111111,0.6111111111111112,0.7324074074074074,0.465,0.5993055555555555,0.4918611111111112,0.584,0.531,0.115,0.424,0.292,0.02,0.08,0.26,0.58,0.54,0.022685185185185187,0.3226851851851852,0.07546296296296297,0.21712962962962962,0.15833333333333333,0.30300000000000005,0.379375,0.3182750000000001,0.9133298229465288,0.8831036278236507,0.8091075643210442,1.0,0.8840512183621118,-0.7530443380831369,-0.2024159054661446,0.24695566191686313,0.7975840945338554,0.49473845659450966,stable,,59,0.007421635718731,0.001832814961425,0.100164744645799,0.0798898071625344,0.0075078540443029,360,640,2026-01-17,testimonial,earn more,Start now,Save with confidence,Built for peace of mind,blue,urgent,0,0.808,28,0,0,0,0,0,0,215425,817879,6070,608,198056,363,29,0.6018518518518519,feature-focus,18-24,Android,FR|UK,2026-01-17,2026-03-26,1639,IPM,North America,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500267,20044,1008,CoinBridge,CoinBridge Pay,fintech,signup,banner,fr,assets/creative_500267.png,0.0047469365830355,0.0963855421686747,0.4575360561961932,7.238963281515091,1783466,8466,816,10933.73,79148.87,0.9824561403508771,0.8596491228070176,0.9824561403508771,0.8771929824561403,0.40185185185185185,0.6388888888888888,0.6,0.8685185185185185,0.9307017543859649,0.6237962962962963,0.8693206627680312,0.99,0.705,0.324,0.591,0.137,0.9385964912280702,0.43859649122807015,0.7543859649122807,0.8771929824561403,0.19298245614035087,0.9699074074074074,0.6935185185185185,0.47175925925925927,0.47685185185185186,0.03657407407407407,0.5469298245614035,0.6667824074074074,0.5709003411306043,0.8925205875485489,0.8472924386405966,0.76928936751989,0.9128859482834645,0.8514240133511418,-0.6265389654788885,-0.2252691511387164,0.37346103452111146,0.7747308488612836,0.554032450974189,stable,,41,0.0073294684658969,0.0027372708757637,0.1029543419874664,0.0797619047619047,0.0075921757894981,320,480,2026-02-04,minimalist,security,Shop now,Track every euro,Built for peace of mind,black,playful,0,0.904,83,0,0,0,0,0,1,55381,304797,2234,230,306875,840,67,0.6234567901234568,feature-focus,18-24,Android,FR|UK,2026-01-17,2026-03-26,1639,IPM,North America,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500268,20044,1008,CoinBridge,CoinBridge Pay,fintech,signup,interstitial,en,assets/creative_500268.png,0.0057931581224268,0.1055828494863778,0.6116581420909808,6.9617129141172205,1932452,11195,1182,16577.13,115405.22,0.96,0.8,1.0,0.74,0.6564814814814814,0.7648148148148148,0.7824074074074074,0.8444444444444444,0.89,0.7652314814814815,0.8650462962962964,0.959,0.942,0.205,0.49,0.0,0.78,0.94,0.48,0.66,0.03,0.9148148148148149,0.9699074074074074,0.19814814814814816,0.3162037037037037,0.003703703703703704,0.7214999999999999,0.8004398148148147,0.737287962962963,0.897495398880984,0.8734665454671112,0.811756261954806,0.96504914487143,0.8734310885954936,-0.653101774776265,-0.0409612817089453,0.34689822522373503,0.9590387182910547,0.6223614471040289,stable,,51,0.0088002588684656,0.0030527941829801,0.1141552511415525,0.1094793057409879,0.008847110865358,360,640,2026-01-25,minimalist,save smarter,Claim reward,Track every euro,"Fast signup, instant card",orange,playful,12,0.524,86,1,1,0,0,0,0,97764,472827,4161,475,245349,749,82,0.7611111111111111,feature-focus,18-24,Android,FR|UK,2026-01-17,2026-03-26,1639,IPM,North America,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500269,20044,1008,CoinBridge,CoinBridge Pay,fintech,signup,rewarded_video,fr,assets/creative_500269.png,0.0062889274819454,0.1213021939136588,0.7628607009238894,7.182436513496025,1123403,7065,857,11606.01,83359.43000000001,0.9230769230769231,0.7692307692307693,0.8461538461538461,0.8461538461538461,0.7490740740740741,0.8277777777777777,0.8314814814814815,0.8648148148148148,0.8423076923076924,0.8207407407407408,0.8379943019943021,0.84,0.9,0.178,0.335,0.456,0.15384615384615385,0.8461538461538461,0.46153846153846156,0.46153846153846156,0.8461538461538461,0.5782407407407407,0.9416666666666667,0.1574074074074074,0.11018518518518519,0.3976851851851852,0.5576923076923076,0.7156944444444444,0.589292735042735,0.8638616100888291,0.8303463017777107,0.7749067675779582,0.918633021362586,0.8359826429470196,-0.62154962136664,-0.0848838570007606,0.37845037863335995,0.9151161429992394,0.6199499725980058,top_performer,,42,0.0093817564793781,0.0035505292918666,0.1231038506417736,0.1126543209876543,0.0099111443630891,360,640,2026-02-03,product-focus,challenge,Try for free,Track every euro,Built for peace of mind,blue,urgent,15,0.235,59,1,0,0,0,0,0,35450,182695,1714,211,182508,648,73,0.8151234567901234,feature-focus,18-24,Android,FR|UK,2026-01-17,2026-03-26,1639,IPM,North America,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
500270,20045,1009,DriftPass,DriftPass Trips,travel,booking,interstitial,es,assets/creative_500270.png,0.0058274494994339,0.0491497637339676,0.2864177660688047,9.10589099538748,5338356,31109,1529,23917.52,217790.33,0.4918032786885246,0.32786885245901637,0.4098360655737705,0.8688524590163934,0.662962962962963,0.03796296296296296,0.18703703703703703,0.9481481481481482,0.49754098360655735,0.39717592592592593,0.4774679720704311,0.71,0.52,0.042,0.352,0.79,0.19672131147540983,0.29508196721311475,0.10655737704918032,0.03278688524590164,0.9672131147540983,0.175,0.2875,0.034722222222222224,0.12546296296296297,0.8037037037037037,0.42745901639344264,0.4384259259259259,0.42965239829993934,0.9605015498811867,0.9692113851142978,0.8412645770140345,1.0,0.9348446879786172,-0.8265978053046019,-0.1373321472444614,0.17340219469539808,0.8626678527555386,0.4835717408224613,fatigued,10.0,59,0.0099429057989624,0.0017241216871896,0.0506751780014731,0.0437158469945355,0.011042308908147,360,640,2026-01-17,feature-focus,escape,Get offer,Last-minute savings,Hotels + flights in one tap,orange,excited,0,0.444,64,0,0,1,1,0,0,469926,2048194,20365,1032,424564,732,32,0.5993827160493828,family,18-24,Android,US|MX,2026-01-15,2026-03-17,1585,CTR,Europe,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format,vertical+objective+format
